,grid_res,time,RMSE,loss,type
0,100,1283.760510444641,3.7640323260733757,1.0934761970421008,PIII
1,100,824.9061939716339,3.6966081628739387,0.8817346493140192,PIII
2,100,429.4925615787506,3.674808870006989,0.9700048374161554,PIII
3,100,486.039724111557,3.669816272456014,0.9194223174092997,PIII
4,100,229.73350882530212,3.6828911992537763,0.8952080186219291,PIII
5,100,226.30173563957214,3.6824999592667824,0.8652205160581445,PIII
6,100,476.0401020050049,3.655328699760712,0.8300820740844372,PIII
7,100,396.8950545787811,3.6345731735968303,0.8698334057418151,PIII
8,100,250.08705234527588,3.6401526417225645,0.8894976770882934,PIII
9,100,198.50850915908813,3.647208704117565,0.8201376949036288,PIII
10,200,1561.1236517429352,3.4094860646235077,1.0413621206736252,PIII
11,200,983.5952088832855,3.3365570091985375,0.9179066154333171,PIII
12,200,436.8480763435364,3.3155670140388556,1.3172340774318627,PIII
13,200,754.8061792850494,3.3011492797815625,0.8920635765210321,PIII
14,200,403.0325093269348,3.2890968656307433,0.8642856650222939,PIII
15,200,360.18825936317444,3.2628420534611187,0.8109099583130686,PIII
16,200,172.5539996623993,3.2631905565589956,0.8139258347368923,PIII
17,200,267.9315094947815,3.258712310048063,0.9747538633565682,PIII
18,200,116.0960009098053,3.2491038055731227,0.8336973572804709,PIII
19,200,277.7240011692047,3.2435053203617703,1.494048508961619,PIII
20,300,866.3290009498596,3.3425205996094447,1.1495424943778119,PIII
21,300,625.7850008010864,3.30352674351043,1.145614062404725,PIII
22,300,1085.408000946045,3.232130571901137,0.9907585068334086,PIII
23,300,224.5150179862976,3.217269160221063,1.131840749962528,PIII
24,300,583.7420020103455,3.2000446436336283,0.8939865590433627,PIII
25,300,199.46100163459778,3.189496995949447,0.9352278190797563,PIII
26,300,324.23900079727173,3.1874720053108865,0.9457446655010529,PIII
27,300,361.0130023956299,3.187647708774244,0.8559033052386624,PIII
28,300,170.895001411438,3.181778495241215,0.8577278196976295,PIII
29,300,171.08000016212463,3.1646323976832957,0.8558051379856764,PIII
30,400,449.7770006656647,3.2042790236752605,1.0614491980696812,PIII
31,400,276.9020006656647,3.195764070623421,0.947198572293928,PIII
32,400,325.44800209999084,3.1848845181627494,0.9718524767068857,PIII
33,400,448.9130005836487,3.172185006679162,0.9231041437758734,PIII
34,400,223.44599962234497,3.1648930619233537,1.652095497127931,PIII
35,400,233.12200140953064,3.1698277956700913,0.9611142705516684,PIII
36,400,155.2979986667633,3.1623353402578904,0.9037895171143475,PIII
37,400,262.6370005607605,3.1562061403790955,0.9381498391981324,PIII
38,400,212.94400119781494,3.1546615892293506,0.9309062536162855,PIII
39,400,322.5900013446808,3.15026023152797,0.8944755556067392,PIII
40,500,163.1360011100769,3.1080104034722895,0.8785424891694902,PIII
41,500,168.5690016746521,3.105965142354603,0.899564165085394,PIII
42,500,148.39200043678284,3.1140966350686927,0.9290197913232987,PIII
43,500,247.7000012397766,3.1029021373402945,0.8786816076836033,PIII
44,500,143.83200073242188,3.1043096870012525,0.8745584084241003,PIII
45,500,221.48200058937073,3.097852756469898,0.8665281138444314,PIII
46,500,164.68300199508667,3.096241313095502,1.3101099612654252,PIII
47,500,189.75000143051147,3.0951270541560363,1.1085719324833292,PIII
48,500,167.77200055122375,3.1054304397064576,0.8674119695977609,PIII
49,500,172.5260009765625,3.095941633197553,0.8573444726943151,PIII
