,grid_res,time,RMSE,loss,type
0,10,52.18217706680298,0.18127713992602118,0.0009467315418465461,PI
1,10,158.3486738204956,0.17920883374223182,0.0006606328534629613,PI
2,10,68.76887011528015,0.17804926214064165,0.0008958839250533544,PI
3,10,96.54538369178772,0.18032642330615967,0.002008268775862132,PI
4,10,54.35625958442688,0.18109233249976225,0.0014288191245914739,PI
5,10,84.58399987220764,0.18215166286850898,0.0014636551163715872,PI
6,10,65.81700038909912,0.18349404276978146,0.0013197367902353253,PI
7,10,58.35300087928772,0.17839794927994373,0.0014511298813361957,PI
8,10,93.19492840766907,0.17945987129748886,0.0016037397891602925,PI
9,10,88.69600629806519,0.1800660286132201,0.0012129165910548245,PI
10,20,55.622238874435425,0.17519377297121608,0.0009593348177521221,PI
11,20,47.53267574310303,0.1770242835598125,0.0007733265853294771,PI
12,20,76.65163969993591,0.1734045618868566,0.0011510632571485602,PI
13,20,38.88003993034363,0.17386389484341472,0.001192170635928247,PI
14,20,60.11209797859192,0.17387964940977746,0.0006918563030763325,PI
15,20,73.00378632545471,0.1753678891306583,0.0010548928861228227,PI
16,20,83.76680827140808,0.1733099723123215,0.0008681562834181034,PI
17,20,75.91174793243408,0.17388970312004623,0.0010401935050121935,PI
18,20,91.84804916381836,0.17757730969875338,0.0023593759316486995,PI
19,20,112.03471088409424,0.17402717729318032,0.001382982415238737,PI
20,30,92.4656035900116,0.17239109736168187,0.0010941764145724342,PI
21,30,112.53320932388306,0.17392044802112608,0.0009435035842798103,PI
22,30,101.3327693939209,0.1731928281662713,0.0009785809911527846,PI
23,30,90.07244348526001,0.17326014944388315,0.0009310007021029465,PI
24,30,81.11558532714844,0.17326310411137166,0.0005950181519327746,PI
25,30,146.33900046348572,0.17297308833691383,0.0007541953005603119,PI
26,30,78.58801651000977,0.17247831017410148,0.0008183957569847522,PI
27,30,24.600999116897583,0.17313606368481688,0.0014044471246918988,PI
28,30,108.31200003623962,0.1696293747694533,0.0015945785485786956,PI
29,30,79.28600120544434,0.17364999042506465,0.0010166998490742808,PI
30,40,98.51600050926208,0.17167301820195305,0.000816339152087162,PI
31,40,59.46000146865845,0.17100256985783682,0.001018212283071307,PI
32,40,48.648000955581665,0.17167974465171246,0.0012603906555031241,PI
33,40,78.62300062179565,0.17334334599438606,0.001005649111680218,PI
34,40,74.72853231430054,0.1723027458774663,0.0007595959455120038,PI
35,40,51.26863718032837,0.17143507779173495,0.0009498104133270902,PI
36,40,67.4520013332367,0.17268449310762002,0.0012541284428091715,PI
37,40,71.65699934959412,0.1702744447166926,0.0009909226798545667,PI
38,40,50.29599976539612,0.17028429524511388,0.0008629301871084794,PI
39,40,45.08800029754639,0.17200509910818126,0.0007574254034641292,PI
40,50,69.65000081062317,0.16924477351424264,0.00120985701781251,PI
41,50,32.30601263046265,0.1705356432172041,0.0022263997713296846,PI
42,50,28.328999757766724,0.1696732968760969,0.001221641742600088,PI
43,50,55.86199975013733,0.1711269477642088,0.0013902685973007367,PI
44,50,81.52300024032593,0.17066696042907606,0.0006204964802063451,PI
45,50,50.42400145530701,0.17217895562361327,0.0015920272562378601,PI
46,50,45.12800168991089,0.1707858126399834,0.0010080986084024524,PI
47,50,45.393999099731445,0.16988866559810628,0.000945936772022482,PI
48,50,43.096999406814575,0.17187003810459997,0.0014365558197858563,PI
49,50,83.27999997138977,0.1714890511819788,0.0009997598967164123,PI
50,60,83.06500005722046,0.17060997850207568,0.0010045664813294053,PI
51,60,46.28799915313721,0.16977973584749564,0.0015451480619442792,PI
52,60,58.30499982833862,0.1708600361461239,0.0012190163755710914,PI
53,60,46.69400143623352,0.17064517976026758,0.0011833821194831284,PI
54,60,65.37599968910217,0.17048305521214288,0.000620668581486794,PI
55,60,79.0690004825592,0.17053605231111174,0.0009481585715296619,PI
56,60,65.33100032806396,0.1720810013583089,0.001893069560117172,PI
57,60,50.769999980926514,0.17193214242347205,0.0011019321782868297,PI
58,60,69.64600014686584,0.16935113971728294,0.0010031629659865218,PI
59,60,34.41699981689453,0.17098245171920307,0.0008953281956767534,PI
60,70,72.65800070762634,0.1712320816826153,0.0011804031812713903,PI
61,70,53.7189998626709,0.17071896780442805,0.00130912711785236,PI
62,70,58.433000564575195,0.16959875179923234,0.0010240257870339775,PI
63,70,71.87899923324585,0.16968974814267115,0.0012328718293445132,PI
64,70,68.40900015830994,0.16968005270903055,0.0012226476762047123,PI
65,70,44.976001262664795,0.16984279668032773,0.0010735733461847419,PI
66,70,72.13400149345398,0.17050961427712202,0.001466308101531394,PI
67,70,44.92700004577637,0.16965711800241354,0.001101179989528439,PI
68,70,58.21499991416931,0.17034220756435312,0.0006331971438062745,PI
69,70,33.15000009536743,0.16974688072996022,0.0009618002367393075,PI
70,80,53.57500100135803,0.1692125944468423,0.0008799835588214622,PI
71,80,52.136000633239746,0.16965811619439583,0.000984751887266544,PI
72,80,32.981998682022095,0.17067077385254242,0.0010449127893893406,PI
73,80,31.153998851776123,0.1703135144231953,0.0010188204012209212,PI
74,80,34.47900032997131,0.16830577782576875,0.0014741283927171278,PI
75,80,97.14199995994568,0.1706643845034594,0.0009714858929358914,PI
76,80,91.07900071144104,0.16884284821478662,0.0010432640141435912,PI
77,80,86.95800065994263,0.1695588145541044,0.0007135801058862912,PI
78,80,82.72100043296814,0.1709827848528357,0.0012786512933234961,PI
79,80,61.13600134849548,0.17126342933525518,0.0012085361725936439,PI
80,90,43.96100115776062,0.1700411297871006,0.0010461122415088842,PI
81,90,68.80700039863586,0.1691464096067226,0.0011014593981908682,PI
82,90,49.345998764038086,0.1699756085728208,0.001269804291269279,PI
83,90,39.57800030708313,0.17052883114351006,0.0015765990833301949,PI
84,90,64.47600102424622,0.16948484132592384,0.0014275542538233488,PI
85,90,52.41600155830383,0.170140368203906,0.00093353865838397,PI
86,90,106.7741973400116,0.17095017709583005,0.001041044626824336,PI
87,90,94.74780678749084,0.16874468412536064,0.0012513651703773832,PI
88,90,32.94800114631653,0.16977407511007436,0.0015120531070136611,PI
89,90,52.72600030899048,0.1714170293579064,0.001071175415582215,PI
90,100,47.77100110054016,0.16970359268269092,0.0010237140231225128,PI
91,100,76.95899987220764,0.1696735125716986,0.0011161098611940368,PI
92,100,68.17900061607361,0.1703666684994965,0.0014184688808508428,PI
93,100,62.85900020599365,0.1706386284167823,0.0009199483281323861,PI
94,100,43.285001039505005,0.1705792486163875,0.0008216420332023411,PI
95,100,78.55900001525879,0.17009337213505707,0.0009403718458860233,PI
96,100,43.38200044631958,0.1683292701229534,0.0012763872795387432,PI
97,100,88.71800088882446,0.17128391899048648,0.001172194399346016,PI
98,100,56.13600158691406,0.17044711146878408,0.00130299936501211,PI
99,100,64.88700079917908,0.1693787534496441,0.0011911107379412311,PI
100,200,34.869001150131226,0.16917906841716626,0.0013956276943094537,PI
101,200,53.72900104522705,0.16813970102835601,0.0015012228338971145,PI
102,200,63.78800106048584,0.17011963185031337,0.0010010606194033045,PI
103,200,44.45666170120239,0.17066663193364845,0.0009367051096417847,PI
104,200,41.07200026512146,0.17017738980952823,0.0010006951852403745,PI
105,200,100.77026915550232,0.17079748353483964,0.0012943840188270883,PI
106,200,100.37944531440735,0.17000220708981273,0.0010204984751932544,PI
107,200,130.82307052612305,0.16836812923380076,0.001132050516224366,PI
108,200,72.73417139053345,0.1696047838819729,0.0011758490283454437,PI
109,200,107.00554871559143,0.1692325888862618,0.0006207066830389296,PI
110,300,92.23214602470398,0.17057466252167897,0.0010494305958606287,PI
111,300,72.01299977302551,0.17047213523336233,0.0016752084332517514,PI
112,300,109.24400043487549,0.1684489682421921,0.000840626265055211,PI
113,300,83.43000030517578,0.17000088214308576,0.0008432335532176094,PI
114,300,56.77600121498108,0.16792100857130818,0.0011657046222908474,PI
115,300,58.559001445770264,0.1685225223827892,0.0010790694853085887,PI
116,300,120.39399933815002,0.16874530693289347,0.0014464535831175199,PI
117,300,50.54400134086609,0.1690642036242242,0.0008985644038495277,PI
118,300,61.48900032043457,0.16995354647828342,0.0011946841831880495,PI
119,300,63.59600043296814,0.16843729391252776,0.0014301518654314949,PI
120,400,67.2090003490448,0.17060428977541064,0.0016391950640652908,PI
121,400,85.75100040435791,0.169435801165177,0.0010898877530612985,PI
122,400,60.4730007648468,0.16924803043116438,0.001195215876050544,PI
123,400,36.00499963760376,0.16979586820710052,0.0012712824364583541,PI
124,400,75.65600228309631,0.1694164254020337,0.000884389840778238,PI
125,400,71.82300066947937,0.17009536879611922,0.0010497771276016324,PI
126,400,54.55500030517578,0.1682050770606359,0.0010190508287811224,PI
127,400,76.16500091552734,0.16959187352885238,0.0008911018812800819,PI
128,400,86.59500074386597,0.1694751276009024,0.0008224403317658446,PI
129,400,52.57699990272522,0.1695438964475036,0.001024985108493387,PI
130,500,91.82699990272522,0.16746828421103915,0.0015039071863196807,PI
131,500,95.23300123214722,0.17037649011985762,0.0012003790526941005,PI
132,500,106.17499995231628,0.16970784426140137,0.0012125814508100463,PI
133,500,55.139010429382324,0.16637333125293832,0.002179775742190665,PI
134,500,55.064000844955444,0.1680898026332918,0.0011785391192155048,PI
135,500,88.26800179481506,0.16867950813744606,0.0009806928338927934,PI
136,500,87.85599994659424,0.16938675560028577,0.0014875861230231342,PI
137,500,90.4469997882843,0.16937118819488697,0.0011135348211695206,PI
138,500,69.51699948310852,0.16939021151040365,0.0010292066055052063,PI
139,500,62.6150004863739,0.1694434932272234,0.0010211559390680414,PI
