,grid_res,time,RMSE,loss,type
0,100,18.890615940093994,0.00024398428018471965,0.0006519952415356481,PI
1,100,28.832395315170288,0.0010443695119495087,0.0006765623896890505,PI
2,100,29.925618171691895,0.0012911445424925324,0.0009659083577200633,PI
3,100,25.44806408882141,0.0001267996133481315,0.0004452047001297643,PI
4,100,25.196000814437866,0.000754337649865008,0.0007147483099747554,PI
5,100,60.808000326156616,0.0009148163569419077,0.0005322225269300818,PI
6,100,30.91900110244751,0.000279363064561784,0.0009624136566976915,PI
7,100,29.90100121498108,0.00026850706576825675,0.0007136008467014676,PI
8,100,16.52900004386902,0.00026509061146739625,0.0010533811002066962,PI
9,100,48.52900218963623,0.001219990854794057,0.0008244489387028153,PI
10,200,34.02800130844116,0.0005121340957558926,0.0006994089691889915,PI
11,200,40.5190007686615,0.00047002628940688205,0.0008172534884619553,PI
12,200,41.42017579078674,7.18920831965592e-05,0.0005281262326235492,PI
13,200,44.68973994255066,0.001113845952774585,0.0006680563789062122,PI
14,200,30.66038465499878,7.85894976668208e-05,0.000629973400741779,PI
15,200,30.634143352508545,0.0004498616076820738,0.0005454298925027402,PI
16,200,24.87262487411499,0.0005090759472166531,0.0007684875106408443,PI
17,200,42.08900284767151,0.0012566123663134887,0.0009847781664521493,PI
18,200,47.873215436935425,0.0007163168596975529,0.0006756212797256467,PI
19,200,29.846571683883667,0.0002988978555409987,0.0006144637632631289,PI
20,300,36.21358108520508,0.0007213192677096462,0.0007295338838435583,PI
21,300,47.42876982688904,0.0003759804362460108,0.0007806873782306226,PI
22,300,53.309346199035645,0.0007435607971769762,0.0006361092162726623,PI
23,300,31.176593780517578,0.00026378776800371745,0.0006701433737466012,PI
24,300,38.776697635650635,0.0007620899422284449,0.0007145898801238504,PI
25,300,25.44050931930542,0.0011423152730622986,0.0007041596051183818,PI
26,300,39.84267783164978,0.0004765062097343672,0.0005873954997070996,PI
27,300,33.06992030143738,0.0005487051760410397,0.0007861455440584253,PI
28,300,34.675122022628784,0.0001512886702719294,0.0006767379907699766,PI
29,300,60.06383562088013,0.00011411916862627197,0.0006111780717860116,PI
30,400,30.784157276153564,0.0004264128963572901,0.0007347522177766352,PI
31,400,37.15352416038513,0.00026818271915263783,0.0008094813038975746,PI
32,400,27.11909556388855,0.00012483429253064236,0.0006744098156942283,PI
33,400,53.8063485622406,0.00150690247901179,0.0008267999790759761,PI
34,400,36.366034746170044,0.0008213882670210387,0.0006961973931624635,PI
35,400,43.741143465042114,0.0008150581833146388,0.0007563861022928109,PI
36,400,44.204808712005615,0.0002691339563279041,0.0006913348261480268,PI
37,400,33.6423499584198,0.00041153740978968695,0.0007087392557343641,PI
38,400,29.601001739501953,0.00015915096207527943,0.0006407905922660717,PI
39,400,19.391000747680664,0.00021410202596020906,0.0006489418894007077,PI
40,500,33.59166669845581,0.0011545823771467382,0.000812280243169039,PI
41,500,93.77772545814514,0.000627826388288376,0.00048063981858625926,PI
42,500,36.13369631767273,0.0007952994487230402,0.0006260826459670021,PI
43,500,34.03212547302246,0.0001437457952521557,0.0007325015271999469,PI
44,500,23.864539623260498,0.0003516953806013404,0.000595648887039335,PI
45,500,58.372507095336914,4.361113116042498e-05,0.0005555817993628809,PI
46,500,61.90212392807007,0.0004741932969682338,0.0005576212233356914,PI
47,500,58.18601369857788,0.0035000935411169058,0.0011666471624871833,PI
48,500,106.86765146255493,0.0004396026189459691,0.0005173393050839081,PI
49,500,45.00562572479248,5.792199059500059e-05,0.000715559733509008,PI
