,grid_res,time,RMSE,loss,type
0,100,1342.0129251480103,4.063338073843719,1.9357044918733948,PI
1,200,1597.222763299942,3.4169734082010668,1.2678796177451943,PI
2,300,1760.519018650055,3.2592040513545335,1.1862715966490214,PI
3,400,1978.4680008888245,3.1372254865625826,1.1878969531217152,PI
4,500,2313.877403497696,3.093814153573393,1.025913692818797,PI
