,grid_res,time,RMSE,loss,type
0,100,26.63115692138672,0.0003736640640292261,0.000709089733272994,PI
1,100,39.91006064414978,0.0005749127986024694,0.0008986328257112319,PI
2,100,40.06328201293945,0.0005009515993541206,0.0005618598672613162,PI
3,100,30.009032726287842,5.1165441188396027e-05,0.0005043957043504854,PI
4,100,25.282960891723633,0.0007609835664412106,0.0008007287938084362,PI
5,100,19.814204216003418,0.0005654476697010103,0.0005532005614665714,PI
6,100,30.131999969482422,0.000403920842862881,0.0006361732859386793,PI
7,100,38.23444724082947,0.0007799095864102334,0.0005980486790027051,PI
8,100,22.316999912261963,0.00165809078615452,0.0007481823844344426,PI
9,100,24.435002326965332,0.0029640613681931297,0.0012570694996513199,PI
10,200,36.63900113105774,0.00032934475843444006,0.0007879571045319445,PI
11,200,23.44200110435486,0.0004910525489571832,0.0004523626848041973,PI
12,200,20.523000717163086,0.0009685599970086314,0.0004608206019273142,PI
13,200,26.64900040626526,7.95796467151618e-05,0.0006361941499229973,PI
14,200,58.47800040245056,0.0004812690569194462,0.0006105563093332655,PI
15,200,43.142000913619995,0.0008157608864773562,0.0006383780123589144,PI
16,200,32.47999978065491,0.0012663057056236872,0.0006646522527091747,PI
17,200,27.601998567581177,0.0002655705133026759,0.0005820796630300329,PI
18,200,25.143999814987183,0.00015903195290245534,0.0005028742296944166,PI
19,200,40.59900093078613,7.996869563765892e-05,0.0005974376953226182,PI
20,300,42.40799951553345,0.0004218882450377797,0.0005941379078288067,PI
21,300,21.897001266479492,0.001626437169943425,0.0007525103457978813,PI
22,300,61.516000747680664,0.0009272334606912036,0.0006624761583034211,PI
23,300,39.540000677108765,0.0005015788998835267,0.0006186790062823466,PI
24,300,31.049001216888428,0.001067162037523885,0.0008483543389613546,PI
25,300,29.685001850128174,0.00037903256708227785,0.0006838949534746577,PI
26,300,32.20800065994263,0.0001023315136840767,0.0004748755837558072,PI
27,300,35.053001165390015,0.0008245448615435166,0.0006944751588613685,PI
28,300,41.617000102996826,0.0005835934770033875,0.0006402457913791126,PI
29,300,31.069368839263916,0.0008851180243148509,0.0006153416616889729,PI
30,400,32.175307750701904,0.0003449869455426318,0.0006666053729740551,PI
31,400,29.878576517105103,0.002281857131484068,0.000811330396589871,PI
32,400,30.249622344970703,0.0008640060345633962,0.0006553347766399889,PI
33,400,25.02034854888916,0.00041936753310685036,0.0006403799604022542,PI
34,400,32.22284531593323,0.00029014675139103237,0.0005855338311298655,PI
35,400,70.1317777633667,0.0005913652233066656,0.0005430123539977229,PI
36,400,57.34469699859619,0.00014479427799946759,0.0006401867617721324,PI
37,400,20.151760578155518,0.0009410866112079337,0.0007491087676112507,PI
38,400,27.142000675201416,0.0009796618203608853,0.0005969998074083493,PI
39,400,21.587029218673706,0.0008851440667417541,0.0009057866606153597,PI
40,500,22.647183418273926,0.0005056564498506709,0.0006404745731024633,PI
41,500,38.29481077194214,7.530069706980281e-05,0.0007155364764564187,PI
42,500,34.984721422195435,0.00012720764198932986,0.00046699695262065327,PI
43,500,26.360835552215576,0.0005433755283247267,0.0005566360101384449,PI
44,500,35.9477264881134,0.0004841221599474508,0.0005724863433062,PI
45,500,36.632000207901,0.0008173802343525561,0.0009955207414044098,PI
46,500,37.42470645904541,0.0011767732016178113,0.000714160501296246,PI
47,500,30.024190425872803,0.00022958092949873079,0.0005885179791751405,PI
48,500,22.626415252685547,0.00013815158592692277,0.0005526121255138294,PI
49,500,32.66184401512146,0.0003204503436188075,0.0006940159584019057,PI
