,grid_res,error_train,error_test,loss,lu_f_adam,time_adam,type
0,50,0.03405229135212989,0.061517661824908955,0.008459143340587616,0.00017043441766873002,2171.4271314144135,burgers1d_lam_KAN
1,60,0.03532722838117959,0.0506696492481954,0.00032490381272509694,6.185820211612736e-07,378.91167664527893,burgers1d_lam_KAN
2,70,0.14565630391433632,0.08673702881734122,0.0008130494970828295,3.0907262953405734e-06,575.0548985004425,burgers1d_lam_KAN
3,80,0.028730405268318365,0.04047722355504126,0.0004767979262396693,7.665626071684528e-06,807.31365275383,burgers1d_lam_KAN
4,90,0.11024676004536593,0.08263081969465863,0.0009177091997116804,8.655360943521373e-06,590.2811126708984,burgers1d_lam_KAN
