,grid_res,error_adam_train,error_adam_test,error_PSO_train,error_PSO_test,loss_adam,loss_pso,lu_f_adam,lu_f_pso,time_adam,time_pso,type
0,10,0.030811477452516556,0.06544481217861176,0.030794285237789154,0.06546716392040253,0.0007451518322341144,0.0007430367986671627,4.4957432221437443e-10,4.518483642801385e-10,3022.9993181228638,1318.6208319664001,kdv_PSO_KAN
