0.,-0.03337537892496579,-0.06280622683491628,-0.08239791319189388,-0.09376773786557728,-0.09957292859520192,-0.10179083695609314,-0.1016107322959189,-0.09970833551722458,-0.09646878908513885,-0.09211560677215941
0.,-0.0119010331500405,-0.032332751999164244,-0.05008590786728974,-0.06261961508300569,-0.0705597611393948,-0.07511784159009159,-0.07728584627246456,-0.0777392033771133,-0.07690664680869096,-0.07504948138772148
0.,0.005522223937806053,-0.007562146649823886,-0.023697369567434824,-0.03705428695481114,-0.04663382671554955,-0.05302634722434944,-0.05705788804893444,-0.05939757495122143,-0.06050487395762737,-0.06066862679207002
0.,0.019179837079445032,0.011864755177173631,-0.0028772808882268266,-0.016748341567944126,-0.02750864064822322,-0.035265127009602604,-0.04070831171171587,-0.044495869824187365,-0.04710615532523621,-0.04884601538672601
0.,0.02933579344565352,0.02633616451787807,0.0127796014969629,-0.0013206520300816597,-0.012838397111586262,-0.021524201046306563,-0.02796111900690106,-0.032790688869811166,-0.03649931845116009,-0.03940316356500208
0.,0.03626474494708658,0.03629198899867281,0.023745732650189002,0.009680626109231172,-0.002207855578242752,-0.011427030670867774,-0.018477106696158124,-0.02397900310483563,-0.02841738316909309,-0.03210993628147947
0.,0.040277737267460895,0.042238751094653866,0.03057025613170094,0.016784547947809016,0.004872350410255251,-0.0045271646750678525,-0.011851718549606552,-0.017697190789104617,-0.022537771109281995,-0.02668588391109368
0.,0.0417415250290887,0.04475757222718619,0.03388199979758811,0.020598320955978636,0.008965785951646094,-0.00030868717079754124,-0.007615984499899806,-0.013522517995773465,-0.018484366653859975,-0.022802885016646107
0.,0.04109160268625631,0.044506185934689454,0.034387188818692634,0.02180380850348196,0.01070661089852113,0.0018103062221508715,-0.005239919876622784,-0.010976560838034879,-0.0158310362509968,-0.020088796786746025
0.,0.03883929719457574,0.04221609914433235,0.03286319180198895,0.02115080180837839,0.010793319512060997,0.002472044911094072,-0.0041376983423899736,-0.009530015944361746,-0.014106168877134048,-0.01813177814137431
0.,0.035573481507213255,0.03868610312172727,0.030149626554877892,0.01944825033566953,0.009980825929828213,0.0023720593134578154,-0.0036739228809757785,-0.0086083536368294,-0.01279780604447753,-0.016484954235043498
