0.,-0.004648391129391664,-0.012027521293547921,-0.019333572419781245,-0.02646882543805824,-0.03337537892496579,-0.039991349329370915,-0.04627370880251469,-0.05218860650783243,-0.05770340884611792,-0.06280622683491628,-0.06750257434952586,-0.0717984799485297,-0.07570051215405085,-0.0792257946313363,-0.08239791319189388,-0.08524004694482588,-0.0877753749992346,-0.0900271208305976,-0.0920178655132531,-0.09376773786557728,-0.09529651773612724,-0.09662398497346007,-0.09776968536433468,-0.09874859977217722,-0.09957292859520192,-0.10025505072017837,-0.10080734503387617,-0.10124198627074349,-0.1015675323657577,-0.10179083695609314,-0.10191898560975045,-0.10195906389473025,-0.10191802770343772,-0.10180063075368051,-0.1016107322959189,-0.10135235879584058,-0.10102953671913328,-0.10064621519932947,-0.10020507220978944,-0.09970833551722458,-0.09915834140887839,-0.09855742617199437,-0.09790787856354914,-0.09721123110041055,-0.09646878908513885,-0.09568192975497529,-0.09485203034716116,-0.09398043584072763,-0.0930680235681827,-0.09211560677215941
0.,-0.0037124399604503556,-0.009919114045572138,-0.016229766078480676,-0.022530030139000932,-0.028741050077940075,-0.034782512321296886,-0.04059741581661486,-0.04613836891896518,-0.05135944321900762,-0.05623829101860481,-0.060771245712479036,-0.0649550991189275,-0.06878727833276692,-0.07227797705926978,-0.07544568009960823,-0.0783084665646612,-0.08088441556530754,-0.0831917576627374,-0.08525004879137463,-0.08707742620588994,-0.08869157130514602,-0.09011016548800556,-0.0913507141062969,-0.09242717307889431,-0.09335117785158278,-0.09413447387702942,-0.09478880660790129,-0.09532574281169642,-0.09575364937402538,-0.09607933378028664,-0.09630979935258792,-0.09645204941303687,-0.09651296732749423,-0.09649737414368659,-0.09640921368775228,-0.09625257920088243,-0.09603156392426813,-0.09575018737377511,-0.09541123511021553,-0.09501701984855584,-0.09456995314705462,-0.09407244656397036,-0.09352686578050919,-0.09293482758340837,-0.0922976919853723,-0.09161688446907075,-0.09089383051717348,-0.09012992328518019,-0.08932608227930074,-0.08848315289244787
0.,-0.0028100327447730645,-0.007888983971525711,-0.013241832719774112,-0.018738222828038904,-0.02427924069882206,-0.0297669231182121,-0.035130881505078364,-0.040310751628609066,-0.04524786678766126,-0.04990984619216084,-0.05428421338108287,-0.05835889711336139,-0.06212255238314157,-0.06557871528481535,-0.0687409664101809,-0.07162248247343751,-0.07423644018878434,-0.07659627048631326,-0.07871861824086115,-0.08061970184170376,-0.08231518127830025,-0.08382071654010981,-0.08515184740332139,-0.08632154113049985,-0.08734088643014198,-0.08822101602791695,-0.08897306264949387,-0.08960800489043061,-0.09013402330812328,-0.09055787848702304,-0.09088649201715712,-0.0911267854885528,-0.09128556993116345,-0.0913677292993251,-0.09137728707000926,-0.09131839893453966,-0.09119522058424007,-0.09101183749169993,-0.09077113751506694,-0.09047551399150988,-0.09012744972861639,-0.08972942753397406,-0.08928388595953998,-0.08879252216169167,-0.08825674811347917,-0.08767803497908255,-0.08705785392268187,-0.08639764375007519,-0.08569836422690279,-0.08496089118486576
0.,-0.00193873481308637,-0.0059345343500752604,-0.010367075654407745,-0.01509061618774328,-0.019987094495349973,-0.02494167936937655,-0.02987117867065954,-0.03470282298595865,-0.039365762475531925,-0.04381800450827573,-0.04803863110057198,-0.052007079796162134,-0.05570360086168047,-0.05912534223696567,-0.06228117546837452,-0.06517957120644187,-0.06782900010170245,-0.07023828552206347,-0.07242127491523308,-0.07439234012360722,-0.07616519628539556,-0.07775355853880772,-0.07917107552067874,-0.08042976240100794,-0.08154017944549136,-0.0825128672991107,-0.08335836660684769,-0.08408708755573716,-0.08470702938223708,-0.08522490515611672,-0.08564755530967288,-0.0859818202752024,-0.08623443901200427,-0.08641035416540462,-0.08651366403367862,-0.08654858248791462,-0.08651932339920104,-0.08643003383640484,-0.08628369881661932,-0.08608278802506963,-0.08582985151782,-0.08552743935093463,-0.08517805892470338,-0.0847834839839094,-0.08434517573226244,-0.08386464844053876,-0.08334341637951471,-0.08278296148136936,-0.08218428196386103,-0.08154828234664298
0.,-0.0010964284953424983,-0.004053429770888327,-0.007603006897473702,-0.011584591783026623,-0.015861891397290953,-0.020303987662527362,-0.024815467168376803,-0.02931171976345597,-0.03371026458892143,-0.03795991520400857,-0.04203167770066388,-0.04589686758565639,-0.04952769508677434,-0.052915186967635905,-0.056063699317583954,-0.05897719161390568,-0.06165962333388823,-0.06411540095264703,-0.06635568744365541,-0.06839308001560007,-0.07023942505027778,-0.07190656892948538,-0.07340634315852113,-0.0747498474154489,-0.0759471318450245,-0.0770081656138556,-0.07794291788854989,-0.07876125018482068,-0.0794709856044198,-0.08007878919903523,-0.08059142088475786,-0.0810156405776786,-0.08135811550776693,-0.08162384295602372,-0.0818169913020447,-0.08194182839041238,-0.08200262206570925,-0.08200357670268006,-0.08194776945676363,-0.0818377421406235,-0.08167610809266684,-0.0814654806513008,-0.08120843208286901,-0.08090680902259917,-0.08056211919917024,-0.0801759174218215,-0.07974975849979227,-0.07928516498102223,-0.07878317178981162,-0.07824471036666353
0.,-0.0002812939713661295,-0.0022435786464599563,-0.0049473312849675185,-0.008217684938780341,-0.0119010331500405,-0.01585114976720958,-0.019960980260115425,-0.024134633653113587,-0.028278545874423147,-0.032332751999164244,-0.0362605446742217,-0.040025483266120265,-0.04359209941544594,-0.04694556340415277,-0.05008590786728974,-0.05301277439765304,-0.055725804588038844,-0.058225177125939886,-0.060519482610288854,-0.06261961508300569,-0.0645356277855431,-0.06627757395935382,-0.06785554152720079,-0.06927975114427051,-0.0705597611393948,-0.07170498975812648,-0.07272485524601843,-0.07362869015011775,-0.07442414672467101,-0.07511784159009159,-0.07571645485576076,-0.07622666663105977,-0.07665507283129237,-0.07700672144313615,-0.07728584627246456,-0.0774967650009161,-0.07764379531012927,-0.07773119466320005,-0.07776212742739345,-0.0777392033771133,-0.07766509521161388,-0.0775424756301494,-0.07737397782964016,-0.07716151769741558,-0.07690664680869096,-0.07661095796250095,-0.07627604395788026,-0.07590346546936376,-0.0754942924144234,-0.07504948138772148
0.,0.0005082096241929869,-0.0005031159850932558,-0.002397930900485864,-0.004987570014466532,-0.008102029329263868,-0.011580549295130207,-0.015305011470554793,-0.01916879832591824,-0.02306780510536597,-0.026933701032757777,-0.030722424334847228,-0.03439014040734633,-0.03789406010756942,-0.04121375966578587,-0.04434513861235829,-0.04728371219522735,-0.05002499566233372,-0.05256512730574308,-0.05491023646821137,-0.05706958499257722,-0.05905150807476676,-0.06086434091070611,-0.06251650088087254,-0.06401736584240506,-0.06537602055847448,-0.06660135285094886,-0.06770225054169625,-0.0686875368581809,-0.06956469854081677,-0.07034030343969748,-0.07102095263119027,-0.07161324719166247,-0.07212371220378326,-0.072557442530343,-0.0729187328297663,-0.07321194655720692,-0.07344144716781872,-0.0736115410696029,-0.07372547499378114,-0.0737859225669385,-0.07379561197904984,-0.07375727142008996,-0.07367359113359775,-0.07354655266629645,-0.07337774879151325,-0.07316880777746342,-0.07292135789236216,-0.07263699547545441,-0.07231682373920864,-0.07196182267766778
0.,0.0012733628567859175,0.0011696135934627892,0.000047150193827385275,-0.0018920460885546997,-0.0044624837833976685,-0.007489638768670689,-0.01084490195319385,-0.014411477074468325,-0.018075255196548113,-0.02175994933423848,-0.025414498561311612,-0.028988032408620565,-0.032430794787335376,-0.03571702794737283,-0.038838686905828756,-0.04178735021555417,-0.04455459642940007,-0.047132708983932944,-0.049525466002831746,-0.05174056753735776,-0.05378470525174236,-0.05566457081021699,-0.05738698352008416,-0.05896051434456135,-0.06039379264307781,-0.06169519622753949,-0.06287310290985235,-0.06393584616777999,-0.06489075256929368,-0.06574434091605855,-0.06650313408271215,-0.06717365494389207,-0.06776235829111883,-0.06827438211628066,-0.06871407743506305,-0.06908584948682815,-0.06939410351093811,-0.0696431907911204,-0.06983643564353811,-0.0699765714946664,-0.07006637821104915,-0.07010863565923021,-0.07010608730034555,-0.07006077678586517,-0.06997433547120537,-0.06984842460704696,-0.06968470544407074,-0.06948480755587393,-0.06924986575811237,-0.06898088170932537
0.,0.002015204315274832,0.002776072480407674,0.0023897208840818005,0.0010709770303446203,-0.0009800814600315721,-0.0035759271547391586,-0.006578028309881016,-0.009859950908849828,-0.013298111851848623,-0.01680867385093164,-0.02033392807781865,-0.023816322058767183,-0.027199482438920033,-0.030452574950355322,-0.033563796774608565,-0.036520977399965106,-0.039311946314710286,-0.04192531566355317,-0.0443626212485472,-0.04663007110527457,-0.048732787215504766,-0.05067589156100729,-0.0524646771943107,-0.05410694374218084,-0.05561088320611778,-0.05698438368202452,-0.05823533326580406,-0.05937159514108985,-0.06040034103501871,-0.061328040474149415,-0.062161139009571716,-0.06290608219237542,-0.0635692551130776,-0.06415583521942464,-0.06467022546550906,-0.065116868958755,-0.06550020880658655,-0.06582463717227063,-0.06609355124441799,-0.06630974025532875,-0.06647603199165314,-0.06659525424004131,-0.06667019990679078,-0.06670297123269464,-0.06669523557354891,-0.06664868471180567,-0.066565010429917,-0.06644587313912356,-0.0662924375753527,-0.06610572534996292
0.,0.002734548833729693,0.0043175466363165734,0.004631457685939545,0.0039034922616160983,0.0023474242762913013,0.0001630322787576381,-0.0025017910036933015,-0.005511507428038999,-0.008733582733790341,-0.012077030979315496,-0.015477842397664567,-0.01887213188221405,-0.022197254094199165,-0.025417552911723377,-0.028517652306113115,-0.03148181817536387,-0.034294316417471125,-0.03694026933918683,-0.03941907809924684,-0.04173552779431379,-0.043893243834891474,-0.045895851631483714,-0.04774718907747752,-0.049454319628732986,-0.05102501582942569,-0.052466696203475494,-0.05378677927480227,-0.05499267724397523,-0.05609141229552763,-0.057089404495559846,-0.05799302298805023,-0.058808636916977165,-0.05954256230158905,-0.060200012435538554,-0.0607854378669958,-0.061303315728317945,-0.06175812315186211,-0.062154289256639975,-0.06249527945361861,-0.06278393484619309,-0.06302312744493023,-0.06321572926039687,-0.06336457893037152,-0.06347183380715807,-0.06353919470152516,-0.06356838151623101,-0.06356111415403373,-0.06351908150342984,-0.06344347654506755,-0.06333533915911622
