,grid_res,time,RMSE,loss,type,cache
0,100,2785.917022705078,0.0036759622229948561,0.0017468826328013165,PVI,True
1,200,2930.7936038970947,0.0029497873392610287,0.0024898477450960854,PVI,True
2,300,5305.42924952507,0.001575029243950174,0.0019352040825708627,PVI,True
3,400,6286.771771907806,0.0007640045112194581,0.003593712808253713,PVI,True
4,500,7515.242817640305,0.0006044262092894249,0.009585582073356136,PVI,True
