,grid_res,time,RMSE,loss,type,cache
0,10,40.915961503982544,0.05005001351189808,0.0006016200019892276,wave_eqn,True
1,10,33.04100012779236,0.05121661877175328,0.00257768633588249,wave_eqn,True
2,10,37.15000104904175,0.047088202424110895,0.0018171048764989428,wave_eqn,True
3,10,38.1949999332428,0.04719546688994948,0.001290707489072624,wave_eqn,True
4,10,35.04800033569336,0.050271542620234276,0.0009017571584530621,wave_eqn,True
5,10,34.30900049209595,0.050108524727399864,0.0007174145410758802,wave_eqn,True
6,10,34.431999921798706,0.046763892507072614,0.001680966139532521,wave_eqn,True
7,10,44.58799982070923,0.047058340783851106,0.0011046140698781205,wave_eqn,True
8,10,34.89900064468384,0.04591483561612951,0.003723694042169189,wave_eqn,True
9,10,38.379000425338745,0.04762945435709764,0.0007838085800561336,wave_eqn,True
10,20,104.31870293617249,0.07625003590686755,0.014167904669452377,wave_eqn,True
11,20,121.18552875518799,0.0764132001311735,0.011423750699859628,wave_eqn,True
12,20,52.22301936149597,0.07648318785410578,0.012044282913984235,wave_eqn,True
13,20,66.29900050163269,0.0770729282753394,0.011378312194913687,wave_eqn,True
14,20,54.58500075340271,0.07714298658474293,0.015269984764303027,wave_eqn,True
15,20,62.2710177898407,0.07729277505660201,0.018216206698622932,wave_eqn,True
16,20,88.2593719959259,0.07768319860599973,0.012201757111743133,wave_eqn,True
17,20,66.28000116348267,0.07700484367003639,0.01653019665141521,wave_eqn,True
18,20,50.09499931335449,0.0774323920749835,0.020222270395626275,wave_eqn,True
19,20,86.43200063705444,0.07757571045916015,0.010057730794049313,wave_eqn,True
20,30,144.91999983787537,0.09751110973845781,0.8160621351812698,wave_eqn,True
21,30,92.07900047302246,0.0949535741821723,0.776155723605976,wave_eqn,True
22,30,129.72400093078613,0.09402414429677068,0.7635705937683162,wave_eqn,True
23,30,78.156001329422,0.09323273523793427,0.7433961267508626,wave_eqn,True
24,30,121.84100008010864,0.091540019959004,0.714148967951528,wave_eqn,True
25,30,63.45799994468689,0.09126382646808635,0.7026172869394451,wave_eqn,True
26,30,55.899001121520996,0.09089323615202276,0.7089038546017578,wave_eqn,True
27,30,56.334001302719116,0.09138771189003442,0.7071390128640413,wave_eqn,True
28,30,64.87401938438416,0.0910520010754665,0.6906442111391635,wave_eqn,True
29,30,46.24300026893616,0.09065467395632144,0.6846482567200007,wave_eqn,True
30,40,119.14002251625061,0.33605742000011896,8.76496131227957,wave_eqn,True
31,40,61.642000913619995,0.334053792113169,8.63385050722345,wave_eqn,True
32,40,30.063000202178955,0.3333916010219427,8.575123437003985,wave_eqn,True
33,40,52.541001081466675,0.33195356038587137,8.487787373841341,wave_eqn,True
34,40,33.93200063705444,0.3312775803884751,8.460179372662026,wave_eqn,True
35,40,43.07400035858154,0.3303320445720111,8.385286977956412,wave_eqn,True
36,40,20.126001596450806,0.3308944309998949,8.434955529314351,wave_eqn,True
37,40,59.43700075149536,0.3298116605884026,8.37574648083126,wave_eqn,True
