,grid_res,time,RMSE,loss,type,cache
0,10,38.559969425201416,0.0011100330950787,0.001074003058708417,PII,True
1,10,41.511029958724976,0.0008161177311265372,0.0019283542567897216,PII,True
2,10,28.864968299865723,0.0003429186097434525,0.0015169878417174987,PII,True
3,10,28.007996082305908,0.0007696115807372491,0.0024378157936428835,PII,True
4,10,31.023109197616577,0.0020323615102630756,0.0022653144772579736,PII,True
5,10,35.18895101547241,0.002422364415456766,0.0018394272072256301,PII,True
6,10,30.312389850616455,0.0018013819439673337,0.0026279401477254938,PII,True
7,10,35.245259046554565,0.001191842298651401,0.0020963122853699945,PII,True
8,10,30.63382649421692,0.001215868427064375,0.0026038461621916698,PII,True
9,10,36.83173704147339,0.002161148821217558,0.003601990644646169,PII,True
10,20,58.56399917602539,0.0008504422680527083,0.0014700457035125014,PII,True
11,20,50.135560035705566,0.0002409805036614434,0.002137276344951755,PII,True
12,20,50.259000062942505,0.0015330453078009653,0.0017687312261910337,PII,True
13,20,52.20300078392029,0.0014675610979695056,0.001503450922101024,PII,True
14,20,45.36899971961975,0.00040872679223147524,0.001118641492609318,PII,True
15,20,44.09602880477905,0.0009073191650705673,0.002203452132235828,PII,True
16,20,34.607511043548584,0.001981509682243733,0.0017163615431048385,PII,True
17,20,38.1630003452301,0.0008434145308904817,0.0023860720544348624,PII,True
18,20,52.809002161026,0.0007472280033042222,0.002045821179777807,PII,True
19,20,37.35799837112427,0.0009345791128500585,0.0011937873710334834,PII,True
20,30,50.07300066947937,0.0017720221829846834,0.0012680607177132375,PII,True
21,30,40.39900088310242,0.0007119724348648116,0.001686215599748242,PII,True
22,30,40.62100076675415,0.0006064955033488377,0.0015999822036950606,PII,True
23,30,44.92204308509827,0.0004223047851120875,0.0026962760868479707,PII,True
24,30,48.58800029754639,0.0011483899503530238,0.0017343616051653798,PII,True
25,30,34.469529151916504,0.0006804457027073716,0.0019065566298649417,PII,True
26,30,42.45400047302246,0.0014902430672601866,0.0017889109373072642,PII,True
27,30,37.93755507469177,0.0005153588081694418,0.0014331293547887869,PII,True
28,30,52.11852765083313,0.0003803680429206891,0.0011171824787777895,PII,True
29,30,50.927021980285645,0.000516066332033968,0.0013489583186552245,PII,True
30,40,43.399043798446655,0.001981207843445728,0.0014615586763709887,PII,True
31,40,35.75100064277649,0.0017349549882527747,0.0016003023390638305,PII,True
32,40,68.69951033592224,0.0017342735079189974,0.0010866038926719002,PII,True
33,40,43.252002477645874,0.0004319774676811836,0.00201624439617476,PII,True
34,40,42.56650733947754,0.001179359443031568,0.0015966983477722074,PII,True
35,40,46.35502362251282,0.0008963338446499094,0.0014501202655835543,PII,True
36,40,45.20250988006592,0.0007060893410672858,0.0020073647086538138,PII,True
37,40,39.96007680892944,0.0017777013969276824,0.002870468698055295,PII,True
38,40,51.65051341056824,0.0003116635784627849,0.0017457997026060212,PII,True
39,40,53.96199917793274,0.0010841235550086152,0.0013901186508764596,PII,True
40,50,48.006001472473145,0.0005015069629541691,0.0025394259230395733,PII,True
41,50,45.71800136566162,0.00021043843490778282,0.0014406120885870344,PII,True
42,50,67.59056210517883,0.001765512170401512,0.001691714138141731,PII,True
43,50,42.89053273200989,0.0009971455969553444,0.0015131751919091885,PII,True
44,50,45.88900113105774,0.0005608560218651752,0.0015442153787579294,PII,True
45,50,45.55399990081787,0.0019202557411266378,0.001713478409933633,PII,True
46,50,52.509000301361084,0.0003350133190029018,0.0015563828169843363,PII,True
47,50,56.05900049209595,0.00038022488532190717,0.0016237835673682532,PII,True
48,50,36.636000633239746,0.0009435715197426618,0.0022670651989091795,PII,True
