,grid_res,time,RMSE,loss,type,cache
0,100,1213.2899770736694,4.028158737311983,1.848459698824172,PIII,False
1,100,1206.3699996471405,4.036882428999761,1.9942162563838792,PIII,False
2,100,1205.9270000457764,3.82809645083498,1.1014599772864884,PIII,False
3,100,1490.4730169773102,3.959200024684752,1.5126303190305703,PIII,False
4,100,1206.8360006809237,3.860063540827196,1.3471290816346482,PIII,False
5,100,1209.766507148743,3.820006721350848,1.1227295792770704,PIII,False
6,100,1210.2080240249634,3.953918358265329,1.485313125443163,PIII,False
7,100,1204.859182596207,3.8394396112197375,1.1331833853925062,PIII,False
8,100,1206.4540004730225,3.901879530374509,1.2650583180794186,PIII,False
9,100,1211.4025104045868,3.904677985247472,1.8299507024376285,PIII,False
10,200,1463.0465075969696,3.378707007332046,0.9880336358603756,PIII,False
11,200,1459.2580018043518,3.339177715379689,0.9176185217502352,PIII,False
12,200,1456.5550003051758,3.553774152302801,1.3727165595154318,PIII,False
13,200,1460.0121266841888,3.499127159453717,1.2574299259841908,PIII,False
14,200,1463.9220004081726,3.604730920717508,1.5573238970910168,PIII,False
15,200,1459.702000617981,3.332147216250405,0.905414770806324,PIII,False
16,200,1460.4139993190763,3.5097342584345173,1.284267471703771,PIII,False
17,200,1457.6450009346008,3.394252313725579,1.0457283494158958,PIII,False
18,200,1470.2969994544983,3.5268529210098043,1.2823318588790542,PIII,False
19,200,1459.2330009937286,3.46428391001265,1.2150007064624972,PIII,False
20,300,1666.329001903534,3.4750121102530698,1.4447279114410776,PIII,False
21,300,1663.847000360489,3.570150060537389,1.6171919190164772,PIII,False
22,300,1841.3870005607605,3.491624069215195,1.409570924621704,PIII,False
23,300,1693.3420000076294,3.4648951392816985,1.505188289382005,PIII,False
24,300,1836.1600015163424,3.452532669210561,1.3147486799612125,PIII,False
25,300,1665.9510025978088,3.45562070947127,1.4342740001712857,PIII,False
26,300,1771.9540009498596,3.171876797085648,0.841397222561227,PIII,False
27,300,1665.780001163483,3.464571360318324,1.4256639677215688,PIII,False
28,300,1664.4280009269714,3.469322301210063,1.6509606598275468,PIII,False
29,300,1666.5790016651154,3.4032959986135807,1.5736537481738608,PIII,False
30,400,1841.884000301361,3.341158284138865,1.203830720882884,PIII,False
31,400,1844.8900017738345,3.2687726547188443,1.1382007135409893,PIII,False
32,400,1855.7190005779264,3.3836711561691075,1.2965372823223618,PIII,False
33,400,1864.14158272,3.28616116,1.2965372823223618,PIII,False
34,400,1866.1642708,3.33421147,1.2965372823223618,PIII,False
35,400,1851.49450402,3.38026667,1.2965372823223618,PIII,False
36,400,1889.84875783,3.30652587,1.2965372823223618,PIII,False
37,400,1848.05037968,3.29206709,1.2965372823223618,PIII,False
38,400,1903.87224137,3.3120372,1.2965372823223618,PIII,False
39,400,1857.24599611,3.34576974,1.2965372823223618,PIII,False
40,500,2038.0787139669653,3.2382945222825104,0.8256958234618945,PIII,False
41,500,2014.1552841945374,3.3400509245771546,1.1237706795388556,PIII,False
42,500,1964.1252338425493,3.22631845227547,1.139358199200211,PIII,False
43,500,2027.5815041050016,3.3121280740955896,1.0063748535729227,PIII,False
44,500,1986.1874571158558,3.3099688896561776,0.9163030819816277,PIII,False
45,500,2022.5964575111157,3.342288454500528,0.9751276990205197,PIII,False
46,500,2021.0612528470829,3.337505991801673,1.0547725660522531,PIII,False
47,500,2062.2505197434393,3.384477796456322,0.9655394046771568,PIII,False
48,500,1901.6303138315675,3.315208712847436,1.1964465279935501,PIII,False
49,500,2009.1632992203731,3.278747820301411,1.116464861409226,PIII,False
