,grid_res,time,RMSE,loss,type
0,10,33.03876614570618,0.14757233520520044,6752.958366368801,wave_eqn
1,10,35.93899846076965,0.1154546866804318,6689.227825466733,wave_eqn
2,10,36.71700048446655,0.11129261318071608,6677.106499398564,wave_eqn
3,10,35.209001302719116,0.173505460744536,6980.350018029018,wave_eqn
4,10,35.75899887084961,0.17732359974276193,7005.066053835766,wave_eqn
5,10,34.555999517440796,0.13684832861020718,6784.216778862006,wave_eqn
6,10,37.05499839782715,0.11244563917321967,6677.471303405018,wave_eqn
7,10,35.9619996547699,0.13632196422145124,6790.546349740226,wave_eqn
8,10,35.429999351501465,0.15635064894575013,6892.715043252345,wave_eqn
9,10,36.29399251937866,0.1541861401789538,6862.464511384305,wave_eqn
10,20,78.32399940490723,0.034041685578299896,5666.494880739266,wave_eqn
11,20,79.33311223983765,0.059557064618714246,5723.500681054993,wave_eqn
12,20,65.31812143325806,0.08025946978981685,6758.499101533367,wave_eqn
13,20,78.76199960708618,0.042873039169778956,6596.103641278596,wave_eqn
14,20,79.40299987792969,0.031714227496526796,5757.4892072674065,wave_eqn
15,20,80.44103026390076,0.03438911132061336,6156.918880360218,wave_eqn
16,20,79.87099981307983,0.04542616393856513,5921.14819722902,wave_eqn
17,20,79.97499990463257,0.03428922235083454,5847.096038951458,wave_eqn
18,20,67.0310308933258,0.08163759966919165,6327.143500384565,wave_eqn
19,20,82.52899956703186,0.04606567615881033,6424.4285477569165,wave_eqn
20,30,270.9740002155304,0.02095385308803282,5591.836493466331,wave_eqn
21,30,137.05400013923645,0.16486885303816834,5207.338511578654,wave_eqn
22,30,270.2120010852814,0.025122700714664443,5871.697079156624,wave_eqn
23,30,272.5829999446869,0.0237959012204121,6314.927059644058,wave_eqn
24,30,273.89099979400635,0.02321426535919414,5851.957843342467,wave_eqn
25,30,272.6779999732971,0.0309869637476857,8236.61953006987,wave_eqn
26,30,271.7410340309143,0.029993551033184615,7415.858861572689,wave_eqn
27,30,273.4419994354248,0.026669930082796892,6519.348057913465,wave_eqn
28,30,278.9900357723236,0.03001979864016618,10238.635156225691,wave_eqn
29,30,272.79300141334534,0.022276014442044835,6238.0195005450305,wave_eqn
30,40,541.4590010643005,0.08623622279875408,6764.2639531985,wave_eqn
31,40,541.5740332603455,0.08696285179717185,5106.251504748559,wave_eqn
32,40,540.9110014438629,0.08522717447605326,7101.919722707105,wave_eqn
33,40,540.2010016441345,0.08519862601553357,5581.903670433383,wave_eqn
34,40,543.6539995670319,0.08646084482631029,6246.881549460979,wave_eqn
35,40,219.49603128433228,0.353008673795002,3958.2488702180667,wave_eqn
36,40,540.8181509971619,0.08747994976743668,7296.414008838507,wave_eqn
37,40,540.6179995536804,0.08467893864632767,6788.766235323852,wave_eqn
38,40,539.2940306663513,0.08618456918703081,7797.016286294074,wave_eqn
39,40,539.1800005435944,0.08472945938307129,5213.988754927155,wave_eqn
40,50,665.2188358306885,0.2904395069397224,9129.649117735626,wave_eqn
41,50,663.7610008716583,0.28774418272313534,11361.767347455496,wave_eqn
42,50,666.1879999637604,0.2908297759450117,8520.395322440481,wave_eqn
43,50,665.7760355472565,0.28755575560954744,6578.891067841133,wave_eqn
44,50,665.4440326690674,0.2878046387280552,4910.508285259123,wave_eqn
45,50,190.97599959373474,0.5854192573464398,26399.101413672794,wave_eqn
46,50,666.180029630661,0.2864011077131873,7408.461225128893,wave_eqn
47,50,667.554030418396,0.29042601328965284,8483.010252804377,wave_eqn
48,50,666.2629997730255,0.2877630518006899,5831.116631045107,wave_eqn
49,50,666.1080310344696,0.2869520329939482,8349.447952198585,wave_eqn
50,60,801.0880315303802,0.45432924184343,15017.329326378298,wave_eqn
