,grid_res,time,RMSE,loss,type,cache
0,10,45.180999755859375,0.0019055952686274,0.0007848664358789,PI,False
1,10,42.08099675178528,0.0004399388476141,0.0003540588019302,PI,False
2,10,47.37254333496094,0.0003631764256914,0.0003935541771308,PI,False
3,10,43.65048813819885,0.0006392781156641,0.0006990098161174,PI,False
4,10,37.19095659255981,0.0004369453368845,0.0004484256027962,PI,False
5,10,35.62199902534485,0.0023711801311396,0.0003685215677078,PI,False
6,10,36.62300038337708,0.0014390169911595,0.0004736359262835,PI,False
7,10,41.25300097465515,0.0009685646308573,0.0006754532258312,PI,False
8,10,38.70403170585632,0.0016490082524341,0.0010907877302952,PI,False
9,10,38.81097626686096,0.0003713473456672,0.0003360064147309,PI,False
10,20,49.33999943733215,0.0003572998173142,0.0005309273437113,PI,False
11,20,49.12500071525574,0.0003495733098392,0.0009810947478068,PI,False
12,20,51.56055545806885,0.0021941923500949,0.0007858401599412,PI,False
13,20,44.41700005531311,0.000925530797853,0.0005817789614027,PI,False
14,20,55.82500147819519,0.0007205758495776,0.0004283265429609,PI,False
15,20,57.799999475479126,0.0008104930906407,0.0005033248559129,PI,False
16,20,45.71400094032288,0.0006762465997097,0.0008038411633029,PI,False
17,20,56.32753324508667,0.0003171610214842,0.0002467576674423,PI,False
18,20,44.98800015449524,0.0008991857883458,0.0004917874546797,PI,False
19,20,59.0439989566803,0.0005919390262756,0.000272312059054,PI,False
20,30,60.86599946022034,0.0014095820259786,0.0006136440532228,PI,False
21,30,68.01000094413757,0.0006746392196695,0.0006905994196414,PI,False
22,30,74.32614064216614,0.0003766509744303,0.0006220503569707,PI,False
23,30,70.45569515228271,0.0019733005899691,0.0009297322742385,PI,False
24,30,58.93002390861511,0.0006965916829867,0.0006583965120291,PI,False
25,30,43.46299862861633,0.0023267257434292,0.0006967397629158,PI,False
26,30,46.837000131607056,0.0009824473857377,0.0005333551635836,PI,False
27,30,50.95300078392029,0.0014679545703093,0.0006358938023726,PI,False
