TITLE="T"
VARIABLES="t","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20" 
ZONE T="0", I=12000 F=POINT 
0.000000e+000 2.986443e+002 2.989748e+002 2.985532e+002 2.975311e+002 2.994621e+002 2.982707e+002 2.981198e+002 2.982871e+002 2.976033e+002 2.979407e+002 2.974604e+002 2.977317e+002 2.974735e+002 2.986131e+002 2.983655e+002 2.972702e+002 2.979324e+002 2.985409e+002 2.972312e+002 2.981459e+002 
5.000000e-002 2.982974e+002 2.990222e+002 2.977007e+002 2.974326e+002 2.976285e+002 2.982195e+002 2.993470e+002 2.982537e+002 2.964482e+002 2.976936e+002 2.977813e+002 2.976497e+002 2.974579e+002 2.987180e+002 2.993550e+002 2.983044e+002 2.976355e+002 2.981653e+002 2.978616e+002 2.978310e+002 
1.000000e-001 2.972682e+002 2.987868e+002 2.974270e+002 2.978745e+002 2.981443e+002 2.979207e+002 2.981937e+002 2.986610e+002 2.982799e+002 2.975551e+002 2.981594e+002 2.985115e+002 2.980362e+002 2.976798e+002 2.982699e+002 2.975815e+002 2.975073e+002 2.979987e+002 2.974138e+002 2.976677e+002 
1.500000e-001 2.990518e+002 2.981127e+002 2.983224e+002 2.986525e+002 2.988545e+002 2.977485e+002 2.986608e+002 2.982837e+002 2.979608e+002 2.979076e+002 2.962568e+002 2.993633e+002 2.986370e+002 2.986796e+002 2.979350e+002 2.985574e+002 2.969095e+002 2.981960e+002 2.975804e+002 2.977821e+002 
2.000000e-001 2.998664e+002 2.974497e+002 2.969150e+002 2.982051e+002 2.971014e+002 2.963811e+002 2.979033e+002 2.983449e+002 2.978917e+002 2.960435e+002 2.967776e+002 2.981542e+002 2.968848e+002 2.973482e+002 2.973331e+002 2.972280e+002 2.978057e+002 2.980340e+002 2.981908e+002 2.974649e+002 
2.500000e-001 2.989188e+002 2.981987e+002 2.978386e+002 2.990810e+002 2.979545e+002 2.984111e+002 2.986558e+002 2.979880e+002 2.969878e+002 2.992172e+002 2.973152e+002 2.979186e+002 2.987669e+002 2.972084e+002 2.986094e+002 2.978430e+002 2.979352e+002 2.980137e+002 2.976782e+002 2.987565e+002 
3.000000e-001 2.998664e+002 2.994408e+002 2.980168e+002 2.976079e+002 2.975867e+002 2.979591e+002 2.990022e+002 2.985833e+002 2.982971e+002 2.968883e+002 2.977906e+002 2.973086e+002 2.983817e+002 2.985655e+002 2.976220e+002 2.977923e+002 2.979140e+002 2.985497e+002 2.976941e+002 2.982685e+002 
3.500000e-001 2.992731e+002 2.983729e+002 2.973404e+002 2.980713e+002 2.979690e+002 2.984138e+002 2.977729e+002 2.982268e+002 2.981502e+002 2.986185e+002 2.976809e+002 2.985666e+002 2.981143e+002 2.980882e+002 2.968579e+002 2.975908e+002 2.998639e+002 2.987691e+002 2.984101e+002 2.981061e+002 
4.000000e-001 2.982969e+002 2.964513e+002 2.988752e+002 2.980838e+002 2.976235e+002 2.981465e+002 2.971985e+002 2.973541e+002 2.969701e+002 2.981739e+002 2.973682e+002 2.973903e+002 2.976235e+002 2.974527e+002 2.976179e+002 2.977413e+002 2.978626e+002 2.972188e+002 2.968810e+002 2.970425e+002 
4.500000e-001 3.001333e+002 2.975458e+002 2.991869e+002 2.978599e+002 2.987951e+002 2.977431e+002 2.981749e+002 2.981471e+002 2.996674e+002 2.982470e+002 2.970039e+002 2.979396e+002 2.971365e+002 2.975566e+002 2.988210e+002 2.993821e+002 2.979613e+002 2.972644e+002 2.994434e+002 2.986888e+002 
5.000000e-001 2.997915e+002 2.976522e+002 2.982533e+002 2.983363e+002 2.983996e+002 2.975653e+002 2.984307e+002 2.982324e+002 2.982994e+002 2.976812e+002 2.985962e+002 2.983836e+002 2.982357e+002 2.965409e+002 2.986734e+002 2.985359e+002 2.987003e+002 2.979179e+002 2.982983e+002 2.960180e+002 
5.500000e-001 2.994144e+002 2.978108e+002 2.984817e+002 2.977217e+002 2.968911e+002 2.990579e+002 2.986204e+002 2.978011e+002 2.988337e+002 2.982398e+002 2.995708e+002 2.974488e+002 2.989925e+002 2.970953e+002 2.973745e+002 2.977758e+002 2.977003e+002 2.979723e+002 2.974957e+002 2.970438e+002 
6.000000e-001 2.991080e+002 2.986711e+002 2.984225e+002 2.978308e+002 2.989614e+002 2.972369e+002 2.980144e+002 2.976841e+002 2.978836e+002 2.978910e+002 2.978811e+002 2.974562e+002 2.982339e+002 2.985885e+002 2.978883e+002 2.990046e+002 2.974979e+002 2.997792e+002 2.995607e+002 2.984228e+002 
6.500000e-001 2.982203e+002 2.986477e+002 2.982285e+002 2.964970e+002 2.974988e+002 2.981601e+002 2.986428e+002 2.973118e+002 2.982155e+002 2.982651e+002 2.977332e+002 2.986267e+002 2.989055e+002 2.986174e+002 2.974616e+002 2.981908e+002 2.973068e+002 2.975006e+002 2.964105e+002 2.974490e+002 
7.000000e-001 3.000312e+002 2.970573e+002 2.979631e+002 2.979519e+002 2.976080e+002 2.975050e+002 2.986253e+002 2.985210e+002 2.980428e+002 2.980113e+002 2.974031e+002 2.982857e+002 2.982788e+002 2.979538e+002 2.980946e+002 2.978511e+002 2.984781e+002 2.979786e+002 2.976455e+002 2.990365e+002 
7.500000e-001 3.004071e+002 2.964810e+002 2.980017e+002 2.979994e+002 2.980468e+002 2.983604e+002 2.978728e+002 2.981298e+002 2.988823e+002 2.981547e+002 2.986689e+002 2.982698e+002 2.986539e+002 2.987703e+002 2.972913e+002 2.983270e+002 2.972514e+002 2.972699e+002 2.988637e+002 2.986377e+002 
8.000000e-001 2.996674e+002 2.984638e+002 2.979779e+002 2.972264e+002 2.983107e+002 2.976944e+002 2.984103e+002 2.974277e+002 2.970235e+002 2.983586e+002 2.962770e+002 2.982249e+002 2.986657e+002 2.957983e+002 2.975483e+002 2.978572e+002 2.974160e+002 2.988103e+002 2.980579e+002 2.984463e+002 
8.500000e-001 3.007171e+002 2.975424e+002 2.980281e+002 2.976272e+002 2.980495e+002 2.982746e+002 2.977052e+002 2.981178e+002 2.974910e+002 2.986738e+002 2.973039e+002 2.984309e+002 2.979241e+002 2.984752e+002 2.981706e+002 2.983287e+002 2.977335e+002 2.984137e+002 2.972857e+002 2.985644e+002 
9.000000e-001 3.019979e+002 2.983625e+002 2.980084e+002 2.974859e+002 2.969171e+002 2.981132e+002 2.969555e+002 2.971775e+002 2.968723e+002 2.975307e+002 2.967384e+002 2.972586e+002 2.973067e+002 2.975018e+002 2.984066e+002 2.983146e+002 2.987738e+002 2.964386e+002 2.980245e+002 2.978469e+002 
9.500000e-001 3.003924e+002 2.979874e+002 2.990577e+002 2.976970e+002 2.976055e+002 2.972862e+002 2.994139e+002 2.984530e+002 2.970392e+002 2.978526e+002 2.971367e+002 2.971202e+002 2.978522e+002 2.977722e+002 2.992156e+002 2.979439e+002 2.987279e+002 2.989676e+002 2.972699e+002 2.977552e+002 
1.000000e+000 2.994617e+002 2.995156e+002 2.985118e+002 2.983564e+002 2.980878e+002 2.986479e+002 2.976171e+002 2.984376e+002 2.988440e+002 2.974941e+002 2.975642e+002 2.978252e+002 2.981753e+002 2.978670e+002 2.979925e+002 2.981106e+002 2.979056e+002 2.970355e+002 2.987537e+002 2.981441e+002 
1.050000e+000 3.009597e+002 2.981519e+002 2.979377e+002 2.980004e+002 2.990026e+002 2.977781e+002 2.971750e+002 2.978840e+002 2.982584e+002 2.989196e+002 2.978923e+002 2.979690e+002 2.990126e+002 2.979958e+002 2.985104e+002 2.976204e+002 2.991163e+002 2.977051e+002 2.989611e+002 2.983556e+002 
1.100000e+000 2.999301e+002 2.982363e+002 2.975815e+002 2.989554e+002 2.984688e+002 2.983025e+002 2.983408e+002 2.987903e+002 2.977376e+002 2.976801e+002 2.996796e+002 2.991152e+002 2.971468e+002 2.973809e+002 2.974915e+002 2.981244e+002 2.972755e+002 2.976698e+002 2.971247e+002 2.977376e+002 
1.150000e+000 3.013508e+002 2.984324e+002 2.977106e+002 2.975877e+002 2.995058e+002 2.992253e+002 2.990484e+002 2.978031e+002 2.987724e+002 2.972993e+002 2.973623e+002 2.967873e+002 2.979333e+002 2.989338e+002 2.979396e+002 2.990570e+002 2.984489e+002 2.969083e+002 2.979199e+002 2.964481e+002 
1.200000e+000 3.018987e+002 2.982687e+002 2.978178e+002 2.975128e+002 2.994878e+002 2.986789e+002 2.978204e+002 2.991071e+002 2.969396e+002 2.977791e+002 2.968227e+002 2.982138e+002 2.979366e+002 2.978527e+002 2.976186e+002 2.973152e+002 2.965223e+002 2.988839e+002 2.981016e+002 2.968961e+002 
1.250000e+000 3.019967e+002 2.992717e+002 2.978220e+002 2.987008e+002 2.982170e+002 2.975212e+002 2.971630e+002 2.981947e+002 2.971801e+002 2.975005e+002 2.978577e+002 2.986345e+002 2.987136e+002 2.982779e+002 2.983724e+002 2.983474e+002 2.980583e+002 2.976326e+002 2.974378e+002 2.984855e+002 
1.300000e+000 3.010647e+002 2.989078e+002 2.985523e+002 2.968897e+002 2.980352e+002 2.971379e+002 2.987743e+002 2.993952e+002 2.971865e+002 2.977706e+002 2.992433e+002 2.987794e+002 2.980523e+002 2.985043e+002 2.985186e+002 2.970451e+002 2.973005e+002 2.986739e+002 2.964123e+002 2.978344e+002 
1.350000e+000 3.021174e+002 2.994915e+002 2.975916e+002 2.986586e+002 2.986524e+002 2.977683e+002 2.982094e+002 2.979148e+002 2.971694e+002 2.972103e+002 2.973454e+002 2.995537e+002 2.978221e+002 2.982971e+002 2.986505e+002 2.981763e+002 2.976091e+002 2.992391e+002 2.990469e+002 2.976227e+002 
1.400000e+000 3.017761e+002 2.992473e+002 2.988265e+002 2.982658e+002 2.991497e+002 2.983856e+002 2.978298e+002 2.966672e+002 2.987819e+002 2.971173e+002 2.971267e+002 2.985118e+002 2.973898e+002 2.991951e+002 2.986966e+002 2.988019e+002 2.993876e+002 2.985572e+002 2.982794e+002 2.983959e+002 
1.450000e+000 3.020948e+002 2.980560e+002 2.965054e+002 2.979964e+002 2.970221e+002 2.978207e+002 2.978324e+002 2.982155e+002 2.963744e+002 2.980094e+002 2.986804e+002 2.979965e+002 2.978055e+002 2.975853e+002 2.976940e+002 2.973208e+002 2.986380e+002 2.981105e+002 2.971635e+002 2.962473e+002 
1.500000e+000 3.026700e+002 2.987034e+002 2.988381e+002 2.996884e+002 2.979507e+002 2.982499e+002 2.997010e+002 2.978550e+002 2.977710e+002 2.987116e+002 2.971328e+002 2.979903e+002 2.975200e+002 2.975248e+002 2.978430e+002 2.984229e+002 2.973037e+002 2.967906e+002 2.980727e+002 2.983430e+002 
1.550000e+000 3.028533e+002 2.980308e+002 2.972688e+002 2.968996e+002 2.978907e+002 2.986810e+002 2.963193e+002 2.984715e+002 2.990785e+002 2.982256e+002 2.971349e+002 2.980675e+002 2.973483e+002 2.975119e+002 2.984063e+002 2.979118e+002 2.980529e+002 2.968296e+002 2.994202e+002 2.976794e+002 
1.600000e+000 3.018472e+002 2.988173e+002 2.989572e+002 2.981637e+002 2.973787e+002 2.995287e+002 2.982534e+002 2.986510e+002 2.980387e+002 2.977545e+002 2.978545e+002 2.972504e+002 2.968498e+002 2.986881e+002 2.964033e+002 2.984467e+002 2.982544e+002 2.976059e+002 2.971569e+002 2.978957e+002 
1.650000e+000 3.016961e+002 2.974817e+002 2.974557e+002 2.978800e+002 2.972144e+002 2.977730e+002 2.972847e+002 2.983478e+002 2.969601e+002 2.973936e+002 2.965993e+002 2.970094e+002 2.975757e+002 2.979769e+002 2.988261e+002 2.981721e+002 2.975411e+002 2.977288e+002 2.983805e+002 2.979127e+002 
1.700000e+000 3.036749e+002 2.978829e+002 2.993225e+002 2.977923e+002 2.972489e+002 2.986032e+002 2.979653e+002 2.969902e+002 2.970492e+002 2.997418e+002 2.978644e+002 2.963632e+002 2.981444e+002 2.971791e+002 2.991985e+002 2.984185e+002 2.977571e+002 2.987769e+002 2.987279e+002 2.985127e+002 
1.750000e+000 3.015572e+002 2.994241e+002 2.977471e+002 2.984553e+002 2.973393e+002 2.976173e+002 2.963378e+002 2.983788e+002 2.981911e+002 2.981838e+002 2.982262e+002 2.977390e+002 2.973077e+002 2.989932e+002 2.980705e+002 2.969333e+002 2.971251e+002 2.975584e+002 2.975841e+002 2.988622e+002 
1.800000e+000 3.032569e+002 3.001670e+002 2.999451e+002 2.987112e+002 2.981092e+002 2.987399e+002 2.981529e+002 2.987438e+002 2.976621e+002 2.987198e+002 2.993293e+002 2.978850e+002 2.976481e+002 2.977286e+002 2.983346e+002 2.990517e+002 2.974580e+002 2.977606e+002 2.977547e+002 2.980104e+002 
1.850000e+000 3.031193e+002 2.987838e+002 2.984308e+002 2.970940e+002 2.984813e+002 2.973702e+002 2.983239e+002 2.972632e+002 2.968082e+002 2.982668e+002 2.981145e+002 2.981059e+002 2.980402e+002 2.985874e+002 2.967062e+002 2.980575e+002 2.979170e+002 2.986483e+002 2.968410e+002 2.978822e+002 
1.900000e+000 3.018401e+002 2.987893e+002 2.985991e+002 2.974158e+002 2.983207e+002 2.970505e+002 2.963145e+002 2.980204e+002 2.981618e+002 2.984888e+002 2.975212e+002 2.975356e+002 2.975321e+002 2.975840e+002 2.983203e+002 2.984865e+002 2.968733e+002 2.977494e+002 2.991057e+002 2.968876e+002 
1.950000e+000 3.020561e+002 2.997376e+002 2.986825e+002 2.977373e+002 2.978082e+002 2.976602e+002 2.984768e+002 2.984320e+002 2.978655e+002 2.975734e+002 2.979100e+002 2.962189e+002 2.975333e+002 2.977584e+002 2.969875e+002 2.983522e+002 2.986430e+002 2.979493e+002 2.981878e+002 2.988203e+002 
2.000000e+000 3.004713e+002 2.988780e+002 2.988366e+002 2.974907e+002 2.979009e+002 2.977292e+002 2.980878e+002 2.974310e+002 2.989655e+002 2.972184e+002 2.990038e+002 2.977604e+002 2.975142e+002 2.991247e+002 2.980906e+002 2.977777e+002 2.985012e+002 2.990499e+002 2.988883e+002 2.982621e+002 
2.050000e+000 3.020455e+002 2.971970e+002 2.979737e+002 2.985247e+002 2.977539e+002 2.970429e+002 2.965121e+002 2.977449e+002 2.970949e+002 2.984804e+002 2.968972e+002 2.981081e+002 2.990147e+002 2.981673e+002 2.987290e+002 2.968388e+002 2.978945e+002 2.991306e+002 2.982466e+002 2.994420e+002 
2.100000e+000 3.038338e+002 2.991275e+002 2.980856e+002 2.981067e+002 2.982138e+002 2.968592e+002 2.982809e+002 2.979574e+002 2.986051e+002 2.992185e+002 2.979082e+002 2.975266e+002 2.977641e+002 2.975113e+002 2.981695e+002 2.971743e+002 2.983496e+002 2.980117e+002 2.981514e+002 2.981325e+002 
2.150000e+000 3.039325e+002 2.992781e+002 2.981297e+002 2.981735e+002 2.969150e+002 2.981590e+002 2.980718e+002 2.981215e+002 2.977640e+002 2.979587e+002 2.970073e+002 2.975009e+002 2.973778e+002 2.981841e+002 2.985280e+002 2.972475e+002 2.987360e+002 2.973387e+002 2.968436e+002 2.983192e+002 
2.200000e+000 3.022734e+002 2.990175e+002 2.979156e+002 2.979454e+002 2.972915e+002 2.962739e+002 2.985194e+002 2.978038e+002 2.979509e+002 2.990723e+002 2.981179e+002 2.968284e+002 2.987379e+002 2.962123e+002 2.978519e+002 2.972505e+002 2.978755e+002 2.976739e+002 2.979044e+002 2.998117e+002 
