,grid_res,error_train,error_test,loss,lu_f_adam,time_adam,type
0,10,0.06929170285375415,0.13447198688016118,7.951729941169106e-09,5.566902229075827e-16,114.41999936103821,burgers1d_NGD
1,20,0.033815820359509224,0.07163376901735424,1.1477187911168585e-07,1.0100544668234859e-13,2976.6403272151947,burgers1d_NGD
