,grid_res,error_train,error_test,loss,lu_f_adam,time_adam,type
,grid_res,error_train,error_test,loss,lu_f_adam,time_adam,type
0,10,0.04046021029353142,0.11653841286897659,0.000678656913805753,1.0236342155856004e-11,1622.3842651844025,kdv_NGD
1,20,0.0661129578948021,0.10910622030496597,0.00035778293386101723,1.9491901148693813e-10,5003.904784679413,kdv_NGD
2,30,0.01312323845922947,0.03528769686818123,0.00024272625159937888,5.99523139466207e-11,15177.361700296402,kdv_NGD
3,40,0.044949714094400406,0.13348518311977386,0.0001838809112086892,5.2882656587094345e-11,39154.56358408928,kdv_NGD
4,50,0.015813283622264862,0.053304754197597504,0.0002985867904499173,2.2413403257814934e-06,85257.26096892357,kdv_NGD
5,60,0.005863865837454796,0.0024106099735945463,0.00012583537318278104,7.425274284322825e-10,162953.79460906982,kdv_NGD
